  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  0, -0.172902000000000  
  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  2,  2,  0, -2.160100000000001  
  0,  0,  0,  0,  1,  1,  0,  0,  1,  1,  5,  5,  0, -1.671266000000001  
  0,  0,  0,  0,  1,  1,  0,  0,  1,  1,  8,  8,  0, 1.115366000000001   
  0,  0,  0,  0,  1,  1,  1,  1,  2,  2,  1,  1,  0, -2.160100000000001  
  0,  0,  0,  0,  1,  1,  1,  1,  2,  2,  2,  2,  0, -1.992500000000001  
  0,  0,  0,  0,  1,  1,  0,  0,  2,  2,  5,  5,  0, -1.723636000000001  
  0,  0,  0,  0,  1,  1,  0,  0,  2,  2,  8,  8,  0, 1.923662000000001   
  0,  0,  0,  0,  0,  0,  1,  1,  5,  5,  1,  1,  0, -1.671266000000001  
  0,  0,  0,  0,  0,  0,  1,  1,  5,  5,  2,  2,  0, -1.723636000000001  
  0,  0,  0,  0,  0,  0,  0,  0,  5,  5,  5,  5,  0, -2.877852000000001  
  0,  0,  0,  0,  0,  0,  0,  0,  5,  5,  8,  8,  0, 3.241244000000002   
  0,  0,  0,  0,  0,  0,  1,  1,  8,  8,  1,  1,  0, 1.115366000000001   
  0,  0,  0,  0,  0,  0,  1,  1,  8,  8,  2,  2,  0, 1.923662000000001   
  0,  0,  0,  0,  0,  0,  0,  0,  8,  8,  5,  5,  0, 3.241244000000002   
  0,  0,  0,  0,  0,  0,  0,  0,  8,  8,  8,  8,  0, -3.533600000000002  
  0,  0,  0,  0,  1,  1,  1,  1,  1,  2,  1,  2,  1, -0.037594000000000  
  0,  0,  0,  0,  1,  1,  1,  0,  1,  2,  2,  5,  1, -0.133286000000000  
  0,  0,  0,  0,  1,  0,  1,  1,  2,  5,  1,  2,  1, -0.133286000000000  
  0,  0,  0,  0,  1,  0,  1,  0,  2,  5,  2,  5,  1, -0.066262000000000  
  0,  0,  0,  0,  1,  1,  1,  1,  1,  2,  1,  2,  2, -0.701725000000000  
