    0    1    1    1  0.69612196
    0    2    1    1  0.94749603
    0    5    0    0  0.84492425
    0    8    0    0  0.57478329
    1    1    1    1  0.16837438
    1    2    1    1  0.34972899
    1    5    0    0  0.34028407
    1    8    0    0  0.02232426
