    1    2    5    7    3    0   -0.327960
    1    2    6    6    1    0   -0.571870
    1    2    6    6    3    0   -0.416930
    1    2    6    7    1    0    1.073820
    1    2    6    7    2    0    0.443770
    1    2    7    7    1    0   -0.169600
    1    3    1    3    2    0   -1.122520
    1    3    1    3    3    0   -2.993450
    1    3    2    2    3    0    0.146350
    1    3    2    3    2    0   -1.602590
    1    3    4    4    3    0    0.496860
    1    3    4    5    2    0    0.888340
    1    3    4    5    3    0   -0.623500
    1    3    4    6    2    0    0.324940
    1    3    4    6    3    0    0.521920
    1    3    4    7    3    0   -0.872040
    1    3    5    5    3    0   -0.044060
    1    3    5    6    2    0    0.448080
    1    3    5    6    3    0    0.320700
    1    3    5    7    2    0   -0.185940
    1    3    5    7    3    0    0.330880
    1    3    6    6    3    0    0.148370
    1    3    6    7    2    0    0.041510
    1    4    1    4    1    0   -1.698570
    1    4    1    4    2    0   -2.024340
    1    4    1    4    3    0   -0.074370
    1    4    1    4    4    0   -2.005250
    1    4    1    4    5    0   -0.005110
    1    4    1    4    6    0   -4.866170
    1    4    1    5    1    0    3.143280
    1    4    1    5    2    0    0.649690
    1    4    1    5    3    0    0.571070
    1    4    1    5    4    0    0.708130
    1    4    1    5    5    0    0.170790
    1    4    1    6    1    0    0.235210
    1    4    1    6    2    0   -0.724120
    1    4    1    6    3    0   -0.094270
    1    4    1    6    4    0   -0.959880
    1    4    1    7    2    0    1.009040
    1    4    1    7    3    0    0.104070
    1    4    2    4    2    0   -2.524740
    1    4    2    4    3    0    0.318500
    1    4    2    4    4    0   -1.301820
    1    4    2    4    5    0    0.173430
    1    4    2    5    1    0    1.190100
    1    4    2    5    2    0    1.123740
    1    4    2    5    3    0   -0.132870
    1    4    2    5    4    0    0.226250
    1    4    2    6    1    0    0.116170
    1    4    2    6    2    0   -0.192270
    1    4    2    6    3    0    0.018030
    1    4    2    7    1    0   -0.263610
    1    4    2    7    2    0    0.089970
    1    4    3    4    3    0   -0.179950
    1    4    3    4    4    0   -1.792090
    1    4    3    5    2    0   -0.308980
    1    4    3    5    3    0    0.207790
    1    4    3    6    1    0   -0.375860
    1    4    3    6    2    0   -0.676550
    1    4    3    7    1    0    0.531550
    1    5    1    5    0    0   -5.057650
    1    5    1    5    1    0   -4.632240
    1    5    1    5    2    0   -2.224230
    1    5    1    5    3    0   -2.304840
    1    5    1    5    4    0   -1.129160
    1    5    1    5    5    0   -2.615700
    1    5    1    6    1    0   -0.776830
    1    5    1    6    2    0   -0.092200
    1    5    1    6    3    0    0.060080
    1    5    1    6    4    0    0.275180
    1    5    1    7    2    0   -0.196140
    1    5    1    7    3    0   -0.566340
    1    5    2    4    2    0    1.342560
    1    5    2    4    3    0   -1.976060
    1    5    2    4    4    0    0.813760
    1    5    2    4    5    0   -2.595700
    1    5    2    5    1    0   -2.518920
    1    5    2    5    2    0    0.864510
    1    5    2    5    3    0   -0.328210
    1    5    2    5    4    0    1.638320
    1    5    2    6    0    0    3.603510
    1    5    2    6    1    0   -1.125900
    1    5    2    6    2    0    0.570030
    1    5    2    6    3    0   -0.467940
    1    5    2    7    1    0    0.538710
    1    5    2    7    2    0    0.871030
    1    5    3    4    3    0    1.254910
    1    5    3    4    4    0    0.561110
    1    5    3    5    2    0   -1.569250
    1    5    3    5    3    0   -1.449050
    1    5    3    6    1    0    0.883530
    1    5    3    6    2    0    0.957550
    1    5    3    7    0    0   -2.331570
    1    5    3    7    1    0   -1.249490
    1    6    1    6    1    0   -1.235350
    1    6    1    6    2    0   -1.389290
    1    6    1    6    3    0   -0.301270
    1    6    1    6    4    0   -2.501350
    1    6    1    7    2    0    1.369590
    1    6    1    7    3    0   -0.188160
    1    6    2    4    2    0   -1.063440
    1    6    2    4    3    0    0.073320
    1    6    2    4    4    0   -0.552080
    1    6    2    5    1    0   -0.073510
    1    6    2    5    2    0    0.498820
    1    6    2    5    3    0    0.127300
    1    6    2    5    4    0    0.293880
    1    6    2    6    1    0   -1.545950
    1    6    2    6    2    0   -0.591080
    1    6    2    6    3    0   -0.417760
    1    6    2    7    1    0    0.966020
    1    6    2    7    2    0    0.412830
    1    6    3    4    3    0    0.179560
    1    6    3    4    4    0   -1.845230
    1    6    3    5    2    0   -0.781810
    1    6    3    5    3    0   -0.207330
    1    6    3    6    1    0    0.252710
    1    6    3    6    2    0   -0.786430
    1    6    3    7    1    0   -0.357390
    1    7    1    7    2    0   -1.885370
    1    7    1    7    3    0   -1.346590
    1    7    2    4    2    0    0.959180
    1    7    2    4    3    0   -0.600310
    1    7    2    5    2    0   -0.746160
    1    7    2    5    3    0   -0.119390
    1    7    2    6    2    0    0.941910
    1    7    2    6    3    0   -1.382900
    1    7    2    7    2    0    0.389220
    1    7    3    4    3    0    0.661910
    1    7    3    5    2    0   -0.109700
    1    7    3    5    3    0   -0.764310
    1    7    3    6    2    0    0.673420
    2    2    2    2    1    0   -1.097470
    2    2    2    2    3    0   -2.236830
    2    2    2    3    1    0   -0.308900
    2    2    3    3    1    0    0.021330
    2    2    4    4    1    0   -0.531250
    2    2    4    4    3    0   -0.127750
    2    2    4    5    1    0    0.753960
    2    2    4    5    3    0   -0.251670
    2    2    4    6    3    0   -0.136560
    2    2    4    7    3    0    0.326480
    2    2    5    5    1    0    0.378840
    2    2    5    5    3    0    0.379820
    2    2    5    6    1    0    0.109610
    2    2    5    6    3    0    0.308180
    2    2    5    7    3    0    0.266660
    2    2    6    6    1    0    0.039270
    2    2    6    6    3    0    0.357490
    2    2    6    7    1    0   -0.173820
    2    2    7    7    1    0    0.111730
    2    3    2    3    1    0   -3.329410
    2    3    2    3    2    0   -1.411030
    2    3    3    3    1    0   -0.969510
    2    3    4    4    1    0   -0.177520
    2    3    4    5    1    0   -0.260870
    2    3    4    5    2    0    1.087990
    2    3    4    6    2    0    0.397970
    2    3    5    5    1    0    0.288750
    2    3    5    6    1    0    0.943150
    2    3    5    6    2    0    0.548790
    2    3    5    7    2    0   -0.227730
    2    3    6    6    1    0    0.162660
    2    3    6    7    1    0   -0.279960
    2    3    6    7    2    0    0.050840
    2    3    7    7    1    0    0.022780
    2    4    2    4    2    0   -4.471730
    2    4    2    4    3    0   -2.193500
    2    4    2    4    4    0   -1.236800
    2    4    2    4    5    0   -2.573260
    2    4    2    5    2    0    0.595310
    2    4    2    5    3    0   -0.432670
    2    4    2    5    4    0   -0.879280
    2    4    2    6    2    0   -1.011070
    2    4    2    6    3    0   -0.488140
    2    4    2    7    2    0   -0.169810
    2    4    3    4    3    0    1.054380
    2    4    3    4    4    0   -1.313400
    2    4    3    5    2    0    0.681200
    2    4    3    5    3    0   -1.217500
    2    4    3    6    2    0   -1.781030
    2    5    2    5    1    0   -0.749230
    2    5    2    5    2    0   -1.565520
    2    5    2    5    3    0    0.117020
    2    5    2    5    4    0   -3.832190
    2    5    2    6    1    0    0.162060
    2    5    2    6    2    0   -0.462310
    2    5    2    6    3    0   -0.005040
    2    5    2    7    1    0    0.171100
    2    5    2    7    2    0   -0.615030
    2    5    3    4    3    0   -0.006430
    2    5    3    4    4    0    0.102460
    2    5    3    5    2    0    1.441140
    2    5    3    5    3    0    0.007420
    2    5    3    6    1    0    0.213110
    2    5    3    6    2    0   -0.377280
    2    5    3    7    1    0   -0.301380
    2    6    2    6    0    0   -2.075540
    2    6    2    6    1    0   -2.117890
    2    6    2    6    2    0   -0.874020
    2    6    2    6    3    0   -1.603500
    2    6    2    7    1    0    1.126960
    2    6    2    7    2    0   -0.740190
    2    6    3    4    3    0    0.750850
    2    6    3    5    2    0    0.529540
    2    6    3    5    3    0   -0.867000
    2    6    3    6    1    0    0.299570
    2    6    3    6    2    0   -0.083100
    2    6    3    7    0    0    1.467130
    2    6    3    7    1    0   -0.423660
    2    7    2    7    1    0   -0.792060
    2    7    2    7    2    0   -1.688600
    2    7    3    5    2    0    1.813350
    2    7    3    6    1    0   -0.205070
    2    7    3    6    2    0    0.568350
    2    7    3    7    1    0    0.290020
    3    3    3    3    1    0   -2.530450
    3    3    4    4    1    0    0.320460
    3    3    4    5    1    0   -1.172490
    3    3    5    5    1    0   -0.001560
    3    3    5    6    1    0   -0.093960
    3    3    6    6    1    0    0.355920
    3    3    6    7    1    0   -0.992780
    3    3    7    7    1    0    0.430010
    3    4    3    4    3    0   -0.913590
    3    4    3    4    4    0   -2.300530
    3    4    3    5    3    0    1.054920
    3    5    3    5    2    0   -2.206410
    3    5    3    5    3    0   -1.218120
    3    5    3    6    2    0    0.230540
    3    6    3    6    1    0   -1.096530
    3    6    3    6    2    0   -2.976610
    3    6    3    7    1    0    1.550720
    3    7    3    7    0    0   -2.585500
    3    7    3    7    1    0   -2.193050
    4    4    4    4    1    0   -1.403570
    4    4    4    4    3    0   -0.961570
    4    4    4    4    5    0   -0.903670
    4    4    4    4    7    0   -2.785870
    4    4    4    5    1    0    1.899800
    4    4    4    5    3    0    1.091700
    4    4    4    5    5    0    1.285300
    4    4    4    6    3    0   -0.880700
    4    4    4    6    5    0   -0.426500
    4    4    4    7    3    0    0.888300
    4    4    5    5    1    0    0.651100
    4    4    5    5    3    0    0.435800
    4    4    5    5    5    0    0.123900
    4    4    5    6    1    0    0.090700
    4    4    5    6    3    0   -0.075200
    4    4    5    7    3    0   -0.108200
    4    4    6    6    1    0   -0.431300
    4    4    6    6    3    0   -0.341500
    4    4    6    7    1    0    0.315000
    4    4    7    7    1    0    0.027100
    4    5    4    5    1    0   -4.679900
    4    5    4    5    2    0   -3.351700
    4    5    4    5    3    0   -1.501600
    4    5    4    5    4    0   -2.358000
    4    5    4    5    5    0   -0.708100
    4    5    4    5    6    0   -3.134800
    4    5    4    6    2    0   -0.638100
    4    5    4    6    3    0    0.254000
    4    5    4    6    4    0    0.195100
    4    5    4    6    5    0    0.674300
    4    5    4    7    3    0   -0.425200
    4    5    4    7    4    0   -0.378900
    4    5    5    5    1    0   -0.273500
    4    5    5    5    3    0    0.637800
    4    5    5    5    5    0    1.130200
    4    5    5    6    1    0    1.272100
    4    5    5    6    2    0   -0.598000
    4    5    5    6    3    0    0.771600
    4    5    5    6    4    0   -0.640800
    4    5    5    7    2    0    0.544700
    4    5    5    7    3    0    0.626200
    4    5    6    6    1    0    0.891400
    4    5    6    6    3    0    0.626400
    4    5    6    7    1    0   -1.465100
    4    5    6    7    2    0   -0.743400
    4    5    7    7    1    0    0.192800
    4    6    4    6    2    0   -0.614560
    4    6    4    6    3    0   -1.080960
    4    6    4    6    4    0   -0.444960
    4    6    4    6    5    0   -3.042460
    4    6    4    7    3    0    1.685000
    4    6    4    7    4    0    0.170600
    4    6    5    5    3    0    0.166000
    4    6    5    5    5    0    0.033400
    4    6    5    6    2    0   -1.270800
    4    6    5    6    3    0   -0.579000
    4    6    5    6    4    0   -0.710300
    4    6    5    7    2    0    1.093300
    4    6    5    7    3    0    0.722700
    4    6    6    6    3    0   -0.430900
    4    6    6    7    2    0   -0.622800
    4    7    4    7    3    0   -1.766270
    4    7    4    7    4    0   -1.129670
    4    7    5    5    3    0   -0.262100
    4    7    5    6    3    0    0.035400
    4    7    5    6    4    0   -1.360700
    4    7    5    7    3    0    0.450500
    4    7    6    6    3    0    0.641100
    5    5    5    5    1    0   -0.904380
    5    5    5    5    3    0   -0.609180
    5    5    5    5    5    0   -2.330880
    5    5    5    6    1    0   -0.477000
    5    5    5    6    3    0   -0.320000
    5    5    5    7    3    0   -0.627600
    5    5    6    6    1    0    0.048300
    5    5    6    6    3    0   -0.054600
    5    5    6    7    1    0   -0.033700
    5    5    7    7    1    0   -0.316100
    5    6    5    6    1    0   -2.756930
    5    6    5    6    2    0   -1.541730
    5    6    5    6    3    0   -0.616630
    5    6    5    6    4    0   -1.118930
    5    6    5    7    2    0    0.354000
    5    6    5    7    3    0   -1.015100
    5    6    6    6    1    0   -0.237300
    5    6    6    6    3    0   -0.227600
    5    6    6    7    1    0    0.993000
    5    6    6    7    2    0   -0.488500
    5    6    7    7    1    0   -0.813700
    5    7    5    7    2    0   -0.324750
    5    7    5    7    3    0   -1.409650
    5    7    6    6    3    0    0.115000
    5    7    6    7    2    0    0.690000
    6    6    6    6    1    0   -0.658210
    6    6    6    6    3    0   -2.316410
    6    6    6    7    1    0    1.805900
    6    6    7    7    1    0    0.767500
    6    7    6    7    1    0   -2.518780
    6    7    6    7    2    0   -2.324180
    6    7    7    7    1    0    0.849000
    7    7    7    7    1    0   -1.255470
    1    1    1    1    0    1   -2.186800
    1    1    1    1    2    1   -0.777100
    1    1    1    1    4    1   -0.127270
    1    1    1    2    2    1   -0.219320
    1    1    1    2    4    1   -0.958810
    1    1    1    3    2    1   -0.668210
    1    1    2    2    0    1   -2.470580
    1    1    2    2    2    1   -1.258010
    1    1    2    3    2    1    0.480680
    1    1    3    3    0    1   -1.027360
    1    1    4    4    0    1    0.563570
    1    1    4    4    2    1    0.145310
    1    1    4    4    4    1    0.031230
    1    1    4    5    2    1    0.357000
    1    1    4    5    4    1    0.301900
    1    1    4    6    2    1    0.190350
    1    1    4    6    4    1    0.077030
    1    1    4    7    4    1    0.143110
    1    1    5    5    0    1    1.615160
    1    1    5    5    2    1    0.324620
    1    1    5    5    4    1    0.084310
    1    1    5    6    2    1   -0.042800
    1    1    5    6    4    1    0.038540
    1    1    5    7    2    1    0.035000
    1    1    6    6    0    1    0.294680
    1    1    6    6    2    1    0.070680
    1    1    6    7    2    1    0.154350
    1    1    7    7    0    1    0.425030
    1    2    1    2    1    1    0.982150
    1    2    1    2    2    1   -0.071190
    1    2    1    2    3    1    0.637810
    1    2    1    2    4    1   -0.943610
    1    2    1    3    2    1   -0.369930
    1    2    1    3    3    1   -0.522790
    1    2    2    2    2    1   -0.476880
    1    2    2    3    1    1    0.145340
    1    2    2    3    2    1    0.406930
    1    2    4    4    2    1    0.305720
    1    2    4    4    4    1    0.365850
    1    2    4    5    1    1   -0.337670
    1    2    4    5    2    1   -0.266670
    1    2    4    5    3    1   -0.070140
    1    2    4    5    4    1    0.251150
    1    2    4    6    2    1   -0.039850
    1    2    4    6    3    1    0.028530
    1    2    4    6    4    1    0.077350
    1    2    4    7    3    1    0.010890
    1    2    4    7    4    1    0.065530
    1    2    5    5    2    1    0.290050
    1    2    5    5    4    1    0.256050
    1    2    5    6    1    1   -0.064050
    1    2    5    6    2    1   -0.122930
    1    2    5    6    3    1   -0.020940
    1    2    5    6    4    1   -0.174710
    1    2    5    7    2    1    0.203620
    1    2    5    7    3    1   -0.075640
    1    2    6    6    2    1    0.129720
    1    2    6    7    1    1   -0.086970
    1    2    6    7    2    1    0.052760
    1    3    1    3    2    1   -0.634630
    1    3    1    3    3    1    0.591430
    1    3    2    2    2    1   -0.313400
    1    3    2    3    2    1    1.505330
    1    3    4    4    2    1    0.248060
    1    3    4    5    2    1    0.075350
    1    3    4    5    3    1   -0.005630
    1    3    4    6    2    1    0.211350
    1    3    4    6    3    1   -0.074680
    1    3    4    7    3    1    0.106410
    1    3    5    5    2    1    0.367910
    1    3    5    6    2    1   -0.323900
    1    3    5    6    3    1    0.036320
    1    3    5    7    2    1    0.320660
    1    3    5    7    3    1    0.060480
    1    3    6    6    2    1    0.107810
    1    3    6    7    2    1   -0.013460
    1    4    1    4    1    1   -1.001100
    1    4    1    4    2    1   -0.082830
    1    4    1    4    3    1   -0.222350
    1    4    1    4    4    1   -0.035040
    1    4    1    4    5    1    0.139770
    1    4    1    4    6    1   -0.008700
    1    4    1    5    1    1   -0.982950
    1    4    1    5    2    1   -0.175160
    1    4    1    5    3    1   -1.003380
    1    4    1    5    4    1   -0.023740
    1    4    1    5    5    1   -1.202080
    1    4    1    6    1    1   -0.769820
    1    4    1    6    2    1   -0.043520
    1    4    1    6    3    1   -0.217850
    1    4    1    6    4    1   -0.011410
    1    4    1    7    2    1    0.034960
    1    4    1    7    3    1   -0.492850
    1    4    2    4    2    1    0.081740
    1    4    2    4    3    1    0.744220
    1    4    2    4    4    1    0.004290
    1    4    2    4    5    1    0.789360
    1    4    2    5    1    1   -3.402110
    1    4    2    5    2    1    0.006960
    1    4    2    5    3    1   -1.041470
    1    4    2    5    4    1    0.048380
    1    4    2    6    1    1    0.104400
    1    4    2    6    2    1    0.045560
    1    4    2    6    3    1    0.071670
    1    4    2    7    1    1   -0.470330
    1    4    2    7    2    1   -0.001940
    1    4    3    4    3    1   -0.513530
    1    4    3    4    4    1    0.014290
    1    4    3    5    2    1   -0.028920
    1    4    3    5    3    1   -0.800450
    1    4    3    6    1    1   -0.561520
    1    4    3    6    2    1   -0.023040
    1    4    3    7    1    1   -0.659890
    1    5    1    5    0    1   -0.275360
    1    5    1    5    1    1    1.830690
    1    5    1    5    2    1    0.070260
    1    5    1    5    3    1    0.345100
    1    5    1    5    4    1   -0.143490
    1    5    1    5    5    1   -0.986350
    1    5    1    6    1    1    0.481460
    1    5    1    6    2    1    0.007570
    1    5    1    6    3    1   -0.048800
    1    5    1    6    4    1    0.089420
    1    5    1    7    2    1   -0.150630
    1    5    1    7    3    1    0.227530
    1    5    2    4    2    1   -0.169180
    1    5    2    4    3    1    0.043520
    1    5    2    4    4    1   -0.087630
    1    5    2    4    5    1    1.262870
    1    5    2    5    1    1   -0.401450
    1    5    2    5    2    1    0.022380
    1    5    2    5    3    1   -0.663180
    1    5    2    5    4    1    0.079640
    1    5    2    6    0    1   -0.034820
    1    5    2    6    1    1    0.732160
    1    5    2    6    2    1   -0.009670
    1    5    2    6    3    1    0.610240
    1    5    2    7    1    1   -0.665070
    1    5    2    7    2    1    0.066880
    1    5    3    4    3    1   -0.426340
    1    5    3    4    4    1   -0.125300
    1    5    3    5    2    1   -0.105710
    1    5    3    5    3    1   -0.388980
    1    5    3    6    1    1   -0.595450
    1    5    3    6    2    1    0.029060
    1    5    3    7    0    1   -0.147700
    1    5    3    7    1    1    0.516960
    1    6    1    6    1    1   -0.521550
    1    6    1    6    2    1    0.211320
    1    6    1    6    3    1   -0.088610
    1    6    1    6    4    1    0.334950
    1    6    1    7    2    1   -0.232000
    1    6    1    7    3    1   -0.391030
    1    6    2    4    2    1   -0.344400
    1    6    2    4    3    1    0.129690
    1    6    2    4    4    1   -0.055330
    1    6    2    5    1    1   -0.658310
    1    6    2    5    2    1   -0.153230
    1    6    2    5    3    1   -0.270380
    1    6    2    5    4    1   -0.183750
    1    6    2    6    1    1    1.025940
    1    6    2    6    2    1    0.101720
    1    6    2    6    3    1    0.842770
    1    6    2    7    1    1   -1.590450
    1    6    2    7    2    1   -0.258050
    1    6    3    4    3    1   -0.190850
    1    6    3    4    4    1   -0.253200
    1    6    3    5    2    1   -0.011560
    1    6    3    5    3    1   -0.619980
    1    6    3    6    1    1   -0.577900
    1    6    3    6    2    1    0.107350
    1    6    3    7    1    1   -0.001910
    1    7    1    7    2    1    0.257640
    1    7    1    7    3    1   -0.182070
    1    7    2    4    2    1    0.166180
    1    7    2    4    3    1   -0.055750
    1    7    2    5    2    1    0.067110
    1    7    2    5    3    1   -0.360430
    1    7    2    6    2    1   -0.059590
    1    7    2    6    3    1    0.936750
    1    7    2    7    2    1   -0.036570
    1    7    3    4    3    1   -0.430110
    1    7    3    5    2    1   -0.286570
    1    7    3    5    3    1   -0.442900
    1    7    3    6    2    1   -0.105480
    2    2    2    2    0    1   -1.694180
    2    2    2    2    2    1   -0.051570
    2    2    2    3    2    1    0.399720
    2    2    3    3    0    1   -0.840300
    2    2    4    4    0    1    1.598690
    2    2    4    4    2    1    0.355670
    2    2    4    5    2    1    0.185580
    2    2    4    6    2    1    0.153260
    2    2    5    5    0    1    0.004110
    2    2    5    5    2    1    0.009840
    2    2    5    6    2    1    0.020590
    2    2    5    7    2    1    0.044890
    2    2    6    6    0    1    0.449090
    2    2    6    6    2    1    0.050100
    2    2    6    7    2    1    0.120630
    2    2    7    7    0    1    0.052200
    2    3    2    3    1    1    0.470450
    2    3    2    3    2    1   -0.315180
    2    3    4    4    2    1   -0.318100
    2    3    4    5    1    1    0.050610
    2    3    4    5    2    1   -0.212390
    2    3    4    6    2    1   -0.427580
    2    3    5    5    2    1   -0.077110
    2    3    5    6    1    1   -0.115200
    2    3    5    6    2    1   -0.116460
    2    3    5    7    2    1   -0.131540
    2    3    6    6    2    1    0.071640
    2    3    6    7    1    1   -0.074420
    2    3    6    7    2    1   -0.101910
    2    4    2    4    2    1    0.560650
    2    4    2    4    3    1    0.085570
    2    4    2    4    4    1    0.030800
    2    4    2    4    5    1   -1.142700
    2    4    2    5    2    1    0.285180
    2    4    2    5    3    1    0.627750
    2    4    2    5    4    1    0.197710
    2    4    2    6    2    1    0.009660
    2    4    2    6    3    1   -0.348820
    2    4    2    7    2    1    0.428530
    2    4    3    4    3    1    0.343780
    2    4    3    4    4    1    0.032710
    2    4    3    5    2    1   -0.298900
    2    4    3    5    3    1    0.407540
    2    4    3    6    2    1   -0.151160
    2    5    2    5    1    1    0.106290
    2    5    2    5    2    1   -0.079190
    2    5    2    5    3    1    0.260570
    2    5    2    5    4    1    0.051930
    2    5    2    6    1    1    0.162790
    2    5    2    6    2    1   -0.006340
    2    5    2    6    3    1   -0.007990
    2    5    2    7    1    1   -0.340680
    2    5    2    7    2    1    0.103190
    2    5    3    4    3    1   -0.809890
    2    5    3    4    4    1    0.199900
    2    5    3    5    2    1   -0.033750
    2    5    3    5    3    1   -0.144170
    2    5    3    6    1    1   -0.603380
    2    5    3    6    2    1   -0.048020
    2    5    3    7    1    1   -0.363200
    2    6    2    6    0    1   -0.114840
    2    6    2    6    1    1    1.067520
    2    6    2    6    2    1   -0.032080
    2    6    2    6    3    1   -0.014730
    2    6    2    7    1    1    0.017310
    2    6    2    7    2    1    0.009410
    2    6    3    4    3    1    0.724870
    2    6    3    5    2    1   -0.123570
    2    6    3    5    3    1    0.192220
    2    6    3    6    1    1   -0.292110
    2    6    3    6    2    1   -0.010880
    2    6    3    7    0    1   -0.271140
    2    6    3    7    1    1    0.686160
    2    7    2    7    1    1    0.092570
    2    7    2    7    2    1    0.285230
    2    7    3    5    2    1    0.128070
    2    7    3    6    1    1   -0.218790
    2    7    3    6    2    1   -0.088730
    2    7    3    7    1    1   -0.301160
    3    3    3    3    0    1   -1.647720
    3    3    4    4    0    1    0.501910
    3    3    5    5    0    1    0.434660
    3    3    6    6    0    1    0.439970
    3    3    7    7    0    1    0.311110
    3    4    3    4    3    1   -0.476230
    3    4    3    4    4    1    0.179820
    3    4    3    5    3    1   -0.989440
    3    5    3    5    2    1    0.126580
    3    5    3    5    3    1   -0.190610
    3    5    3    6    2    1   -0.145460
    3    6    3    6    1    1   -0.674880
    3    6    3    6    2    1    0.081810
    3    6    3    7    1    1   -1.622950
    3    7    3    7    0    1   -0.067540
    3    7    3    7    1    1    0.472720
    4    4    4    4    0    1   -2.077830
    4    4    4    4    2    1   -1.247830
    4    4    4    4    4    1   -0.287430
    4    4    4    4    6    1    0.120470
    4    4    4    5    2    1    0.216700
    4    4    4    5    4    1   -0.499900
    4    4    4    5    6    1   -0.564300
    4    4    4    6    2    1   -0.516000
    4    4    4    6    4    1   -0.296900
    4    4    4    7    4    1   -0.209600
    4    4    5    5    0    1   -1.383200
    4    4    5    5    2    1   -0.203800
    4    4    5    5    4    1   -0.033100
    4    4    5    6    2    1    0.172500
    4    4    5    6    4    1    0.222400
    4    4    5    7    2    1   -0.129500
    4    4    6    6    0    1   -0.717400
    4    4    6    6    2    1   -0.202100
    4    4    6    7    2    1   -0.036700
    4    4    7    7    0    1   -0.380000
    4    5    4    5    1    1   -0.229640
    4    5    4    5    2    1   -0.315740
    4    5    4    5    3    1    0.489460
    4    5    4    5    4    1    0.335560
    4    5    4    5    5    1    0.602560
    4    5    4    5    6    1   -1.132340
    4    5    4    6    2    1    0.095900
    4    5    4    6    3    1   -0.523000
    4    5    4    6    4    1   -0.248600
    4    5    4    6    5    1   -0.481000
    4    5    4    7    3    1    0.322400
    4    5    4    7    4    1    0.190700
    4    5    5    5    2    1   -0.502200
    4    5    5    5    4    1   -0.270900
    4    5    5    6    1    1    0.052100
    4    5    5    6    2    1    0.424700
    4    5    5    6    3    1   -0.026800
    4    5    5    6    4    1    0.269900
    4    5    5    7    2    1   -0.153700
    4    5    5    7    3    1    0.110500
    4    5    6    6    2    1    0.071700
    4    5    6    7    1    1    0.055200
    4    5    6    7    2    1   -0.015300
    4    6    4    6    2    1   -0.717880
    4    6    4    6    3    1    0.046320
    4    6    4    6    4    1   -0.249580
    4    6    4    6    5    1    0.482020
    4    6    4    7    3    1   -0.104800
    4    6    4    7    4    1   -0.335100
    4    6    5    5    2    1    0.088000
    4    6    5    5    4    1   -0.214600
    4    6    5    6    2    1    0.543600
    4    6    5    6    3    1    0.183600
    4    6    5    6    4    1    0.454600
    4    6    5    7    2    1   -0.803000
    4    6    5    7    3    1   -0.181400
    4    6    6    6    2    1   -0.373800
    4    6    6    7    2    1   -0.426200
    4    7    4    7    3    1    0.385170
    4    7    4    7    4    1   -0.236830
    4    7    5    5    4    1   -0.224800
    4    7    5    6    3    1    0.389100
    4    7    5    6    4    1    0.611100
    4    7    5    7    3    1   -0.158600
    5    5    5    5    0    1   -1.310260
    5    5    5    5    2    1   -0.564260
    5    5    5    5    4    1   -0.264560
    5    5    5    6    2    1    0.056000
    5    5    5    6    4    1    0.361500
    5    5    5    7    2    1   -0.320800
    5    5    6    6    0    1   -1.245700
    5    5    6    6    2    1    0.071900
    5    5    6    7    2    1    0.060000
    5    5    7    7    0    1   -0.609300
    5    6    5    6    1    1    0.245190
    5    6    5    6    2    1    0.277590
    5    6    5    6    3    1    0.262790
    5    6    5    6    4    1   -0.341610
    5    6    5    7    2    1    0.404300
    5    6    5    7    3    1    0.060000
