0.000000
 0  1   1  1  4.0000000000   
 0  2   1  1  2.0000000000   
 0  5   0  0  6.5000000000   
 1  1   1  1  4.0000000000   
 1  2   1  1  2.0000000000   
 1  5   0  0  6.5000000000   
