-0.000000
 0  1   1  1  1.2159000000   
 0  2   1  1  -0.0000000000  
 0  5   0  0  0.7074300000   
 0  8   0  0  3.1419600000   
 1  1   1  1  1.2159000000   
 1  2   1  1  0.0000000000   
 1  5   0  0  0.7074300000   
 1  8   0  0  3.1419600000   
